0.5131465,-0.7292986,0.2954299,-0.085175164
0.32978925,-0.61074406,0.16727011,0.42236695
0.4783095,-0.0080343485,0.2930924,-0.2977196
0.30962393,0.29612756,0.15864047,0.30412644
0.13272437,0.07818973,0.021873374,0.77011025
0.5506422
0.0
-0.5198311
-0.48638913
-0.3779459
-0.5133755
0.6672684
0.039036773
-0.55596924
